year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,owner_category,price_category,Cluster
2011,180000,5.6273678011340705e+20,2,Individual,1.7419696747025504,First Owner,17266.05526663774,706566102712.9009,27549452.96926312,1,1,0
2011,70000,3.215682430828566e+20,2,Individual,1.7419696747025504,First Owner,20662.658334907723,442555659462.2592,14894793.828491632,1,1,0
2008,500000,1.2380086837989482e+21,1,Individual,1.7419696747025504,Third Owner,11836.83933861565,1762607875715.4673,41307945.306114376,2,1,3
2004,110000,8.842948294874742e+20,2,Individual,1.7419696747025504,Second Owner,12906.635580590444,1130818178631.7126,38154136.17445793,2,1,2
2013,450000,9.64684341830991e+20,1,Individual,1.7419696747025504,Second Owner,17165.761868952603,883043671730.7094,36088391.193222955,2,1,6
2013,310000,1.165658122689783e+21,1,Individual,1.7419696747025504,First Owner,13508.395966701268,2088738423260.3774,34144856.31583967,1,1,3
2017,400000,2.411787307393398e+20,1,Individual,1.7419696747025504,First Owner,20207.994932068435,847748157927.1477,31452291.769687977,1,1,4
2014,390000,7.235158048004406e+20,1,Individual,1.7419696747025504,Second Owner,18589.92811608155,883043671730.7094,30269613.345316812,2,1,4
2011,122000,8.842948294874742e+20,2,Individual,1.7419696747025504,Fourth & Above Owner,16450.33563213196,563972226946.5116,19349549.226956364,3,1,0
2016,741000,5.6273678011340705e+20,1,Individual,1.7419696747025504,First Owner,13575.258231824691,1411770468508.0637,48404015.85234138,1,2,7
2012,330000,3.215682430828566e+20,1,Individual,1.7419696747025504,Second Owner,18656.790381204977,987518392589.252,36577231.6086297,2,1,9
2010,300000,1.3344760986111684e+21,1,Individual,1.7419696747025504,Third Owner,11335.37235018996,1540246138753.0283,48404015.85234138,2,1,7
2011,215000,8.039053171439575e+20,2,Individual,1.7419696747025504,Third Owner,16891.62658194656,847042247651.0764,32201321.438456386,2,1,6
2009,150000,6.029315362851654e+20,2,Individual,1.7419696747025504,Third Owner,15915.437511144559,751038450105.3885,27510030.355117418,2,1,6
2013,250000,3.3869120921202563e+20,2,Individual,1.7419696747025504,First Owner,17386.407343859908,576678611915.7937,22858161.885924164,1,1,0
2010,180000,4.260746091294285e+20,2,Individual,1.7419696747025504,Second Owner,17386.407343859908,847042247651.0764,34921481.81451007,2,1,6
2006,150000,8.521390245500676e+20,2,Individual,1.7419696747025504,Second Owner,14845.641269169762,703036551332.5447,24750447.36491803,2,1,6
2005,275000,7.717495122065507e+20,2,Individual,1.7419696747025504,Second Owner,12238.012929356197,1268470682465.6033,50375146.55962666,2,1,7
2019,556000,8.039970605230624e+19,2,Individual,1.7419696747025504,First Owner,17326.231305248824,847042247651.0764,33344577.248681847,1,2,6
2016,550000,2.974513893798016e+20,2,Individual,1.7419696747025504,First Owner,17219.251681051348,847042247651.0764,33872840.278234296,1,2,6
2018,1500000,1.60789218395823e+20,1,Individual,1.8193827268431275,First Owner,13976.43182256524,1540246138753.0283,55500086.398568384,1,3,1
2017,549000,2.8137348691109822e+20,2,Individual,1.7419696747025504,First Owner,15119.776556175806,847042247651.0764,32201321.438456386,1,2,6
2016,630000,4.0195775542637344e+20,2,Individual,1.7419696747025504,First Owner,15714.850715774288,847042247651.0764,33356404.032925557,1,2,6
2020,679000,4.020494988054784e+19,1,Individual,1.7419696747025504,First Owner,3278.4694028172703,1783079273721.5332,28692708.779488586,1,2,3
2011,320000,6.833210486286822e+20,2,Individual,1.7419696747025504,First Owner,15915.437511144559,883043671730.7094,30269613.345316812,1,1,6
2017,1125000,3.778409017233183e+20,1,Individual,1.7419696747025504,Second Owner,16430.276952594933,1118817703938.5015,50848217.929375134,2,3,2
2017,680000,5.7077573134775865e+20,1,Individual,1.7419696747025504,First Owner,21592.043820123323,883043671730.7094,30269613.345316812,1,2,4
2017,1050000,4.0195775542637344e+20,1,Individual,1.7419696747025504,First Owner,20395.209274414025,1059521240748.518,39691618.126140445,1,3,9
2015,450000,4.582304140668352e+20,1,Individual,1.7419696747025504,First Owner,18656.790381204977,883043671730.7094,36064737.624735534,1,1,4
2010,210000,3.456850967859116e+20,2,Individual,1.7419696747025504,First Owner,15915.437511144559,706566102712.9009,27549452.96926312,1,1,6
2014,470000,4.823472677698902e+20,1,Individual,1.7419696747025504,First Owner,18924.239441698675,883043671730.7094,30269613.345316812,1,1,4
2014,470000,4.823472677698902e+20,2,Individual,1.7419696747025504,First Owner,16049.162041391413,847042247651.0764,34921481.81451007,1,1,6
2015,550000,3.215682430828566e+20,1,Individual,1.7419696747025504,First Owner,18349.223961637224,987518392589.252,36076564.408979245,1,2,9
2011,204999,4.823472677698902e+20,2,Individual,1.7419696747025504,First Owner,15982.299776267982,706566102712.9009,27155226.827806067,1,1,6
2015,950000,2.411787307393398e+20,2,Individual,1.8193827268431275,First Owner,15313.677125033737,1058815330472.4467,47339605.270407334,1,2,5
2015,550000,1.2862423912050584e+21,1,Individual,1.7419696747025504,Second Owner,18349.223961637224,987518392589.252,36076564.408979245,2,2,9
2007,270000,1.1857555007756624e+21,1,Individual,1.7419696747025504,Second Owner,11836.83933861565,1762607875715.4673,41307945.306114376,2,1,3
2013,280000,7.235158048004406e+20,1,Individual,1.7419696747025504,Third Owner,18034.97131555713,848454068203.2189,30230190.73117111,2,1,4
2015,630000,5.6273678011340705e+20,1,Individual,1.7419696747025504,Second Owner,22060.079675987297,883043671730.7094,35985892.39644412,2,2,4
2007,220000,5.6273678011340705e+20,2,Individual,1.7419696747025504,First Owner,15113.090329663462,1058815330472.4467,31846517.91114503,1,1,2
2014,320000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,13274.37803876928,1759078324335.111,38035868.33202081,1,1,3
2013,225000,6.029315362851654e+20,2,Individual,1.7419696747025504,Second Owner,17386.407343859908,576678611915.7937,22858161.885924164,2,1,0
2010,380000,6.833210486286822e+20,2,Individual,1.7419696747025504,Second Owner,14645.054473799486,1058815330472.4467,47615563.569427274,2,1,2
2012,380000,5.6273678011340705e+20,1,Individual,1.7419696747025504,Third Owner,16182.886571638259,883043671730.7094,30230190.73117111,2,1,6
2017,600000,2.3313977950498813e+20,1,Individual,1.7419696747025504,First Owner,17988.16772997073,1059521240748.518,43868444.09487796,1,2,9
2014,620000,3.215682430828566e+20,1,Individual,1.7419696747025504,Second Owner,12037.426133985922,1766137427095.8232,56682764.82293955,2,2,7
2012,500000,7.235158048004406e+20,1,Individual,1.8193827268431275,First Owner,16035.789588366726,1118817703938.5015,50895525.066349976,1,1,5
2015,700000,3.215682430828566e+20,1,Individual,1.8193827268431275,First Owner,15641.302224138519,1055991689368.1617,40519493.023200266,1,2,5
2015,550000,1.1093854640493212e+21,1,Individual,1.7419696747025504,First Owner,18503.0071714211,1059521240748.518,39963634.16374581,1,2,9
2016,600000,5.6273678011340705e+20,1,Individual,1.7419696747025504,First Owner,20127.760213920323,883043671730.7094,30269613.345316812,1,2,4
2019,550000,2.411787307393398e+20,2,Individual,1.7419696747025504,Second Owner,16276.493742811057,707272012988.972,30663839.486773867,2,2,6
2013,475000,1.0048790980027494e+21,1,Individual,1.7419696747025504,Third Owner,18202.126978365686,1118817703938.5015,50887640.54352083,2,1,9
2015,615000,9.64684341830991e+20,1,Individual,1.7419696747025504,Second Owner,20662.658334907723,1059521240748.518,39967576.425160386,2,2,9
2013,385000,1.447021415892092e+21,1,Individual,1.7419696747025504,Second Owner,18924.239441698675,883043671730.7094,30269613.345316812,2,1,4
2015,500000,1.60789218395823e+20,2,Individual,1.7419696747025504,First Owner,15026.169385003011,844218606546.7915,36064737.624735534,1,1,6
2012,450000,6.431262924569239e+20,1,Individual,1.7419696747025504,First Owner,16564.001482841784,1033402560533.8823,34133029.53159596,1,1,9
2014,969999,8.842948294874742e+20,1,Individual,1.7419696747025504,Second Owner,11963.877642350155,1762607875715.4673,40756028.708074495,2,2,3
2013,580000,6.431262924569239e+20,1,Individual,1.7419696747025504,Second Owner,18202.126978365686,1118817703938.5015,50895525.066349976,2,2,9
2017,550000,3.215682430828566e+20,1,Individual,1.7419696747025504,First Owner,19051.277745433184,964929263754.9725,27529741.66219027,1,2,4
2018,780000,2.411787307393398e+20,2,Individual,1.7419696747025504,First Owner,14979.365799416611,848454068203.2189,36064737.624735534,1,2,6
2014,500000,6.431262924569239e+20,1,Individual,1.7419696747025504,First Owner,20000.721910185817,1059521240748.518,36478675.07326544,1,1,9
2011,270000,1.1254633665180247e+21,1,Individual,1.7419696747025504,Second Owner,16650.922427502235,1391299070501.998,43870415.22558524,2,1,7
2017,335000,2.0098397456758142e+20,2,Individual,1.7419696747025504,First Owner,19291.981899877515,706566102712.9009,27529741.66219027,1,1,4
2017,755000,1.60789218395823e+20,1,Individual,1.7419696747025504,First Owner,22267.352697869912,883043671730.7094,30277497.868145946,1,2,4
2017,340000,2.411787307393398e+20,2,Individual,1.7419696747025504,First Owner,17386.407343859908,576678611915.7937,22858161.885924164,1,1,0
2009,1000000,6.431262924569239e+20,2,Individual,1.8193827268431275,Third Owner,10586.514980807602,2471341792890.9863,108326389.35381389,2,2,1
2018,1237000,3.698019504889667e+20,1,Individual,1.7419696747025504,First Owner,16430.276952594933,1118817703938.5015,50848217.929375134,1,3,2
2013,350000,5.6273678011340705e+20,1,Individual,1.7419696747025504,Second Owner,18034.97131555713,848454068203.2189,30230190.73117111,2,1,4
2000,31000,4.5175101937194775e+20,2,Individual,1.7419696747025504,Fourth & Above Owner,14043.294087688666,563972226946.5116,15683246.111405745,3,1,0
2018,695000,3.215682430828566e+20,2,Individual,1.7419696747025504,First Owner,17988.16772997073,847042247651.0764,33344577.248681847,1,2,4
2015,270000,3.215682430828566e+20,2,Individual,1.7419696747025504,First Owner,18482.948491884075,563972226946.5116,19743775.36841342,1,1,0
2016,790000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,19673.096811081035,883043671730.7094,35985892.39644412,1,2,4
2016,590000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,20127.760213920323,883043671730.7094,30269613.345316812,1,2,4
2017,635000,9.64684341830991e+20,2,Individual,1.8193827268431275,First Owner,17459.95583549567,847042247651.0764,33344577.248681847,1,2,8
2015,540000,8.842948294874742e+20,1,Individual,1.7419696747025504,Second Owner,13949.686916515871,1783079273721.5332,25578322.261977848,2,2,3
2012,265000,5.3861992641035194e+20,1,Individual,1.7419696747025504,Second Owner,18710.28019330372,1033402560533.8823,25980432.926264044,2,1,9
2014,600000,4.0195775542637344e+20,1,Individual,1.7419696747025504,First Owner,18924.239441698675,883043671730.7094,30269613.345316812,1,2,4
2012,409999,8.039053171439575e+20,1,Individual,1.7419696747025504,Second Owner,18202.126978365686,1118817703938.5015,50887640.54352083,2,1,9
2015,525000,6.431262924569239e+20,1,Individual,1.7419696747025504,Second Owner,19051.277745433184,964929263754.9725,27529741.66219027,2,2,4
2011,150000,4.0195775542637344e+20,1,Individual,1.7419696747025504,First Owner,15647.988450650862,989636123417.4658,27904256.496574473,1,1,6
2007,55000,5.6273678011340705e+20,2,Individual,1.7419696747025504,Third Owner,13909.569557441815,918339185534.2711,34606100.901344426,2,1,2
2011,130000,5.6273678011340705e+20,2,Individual,1.7419696747025504,Second Owner,12639.186520096744,563972226946.5116,14894793.828491632,2,1,0
2017,925000,4.0195775542637344e+20,1,Individual,1.7419696747025504,First Owner,19525.9998278095,883043671730.7094,35985892.39644412,1,2,4
2017,690000,5.225420239416486e+20,1,Individual,1.7419696747025504,Second Owner,17346.28998478585,1033402560533.8823,34133029.53159596,2,2,9
2012,560000,1.6078004405791257e+21,1,Individual,1.7419696747025504,Second Owner,17165.761868952603,883043671730.7094,36088391.193222955,2,2,6
2018,950000,6.030232796642703e+19,1,Individual,1.7419696747025504,First Owner,22060.079675987297,883043671730.7094,35985892.39644412,1,2,4
2017,695000,5.225420239416486e+20,1,Individual,1.7419696747025504,Second Owner,17346.28998478585,1033402560533.8823,34133029.53159596,2,2,9
2013,450000,2.8137348691109822e+20,2,Individual,1.7419696747025504,Second Owner,15714.850715774288,847042247651.0764,34921481.81451007,2,1,6
2013,2000000,4.823472677698902e+20,1,Individual,1.8193827268431275,First Owner,14110.156352812091,2114857103475.0132,93740022.11990282,1,3,1
2009,229999,5.7077573134775865e+20,2,Individual,1.7419696747025504,First Owner,14043.294087688666,847042247651.0764,34606100.901344426,1,1,6
2012,200000,4.0195775542637344e+20,2,Individual,1.7419696747025504,Second Owner,16450.33563213196,563972226946.5116,19349549.226956364,2,1,0
2008,725000,6.431262924569239e+20,1,Individual,1.8193827268431275,Second Owner,13200.829547133515,1514833368814.464,68115322.92519417,2,2,1
2011,235000,7.235158048004406e+20,2,Individual,1.7419696747025504,Second Owner,15353.794484107793,847748157927.1477,30663839.486773867,2,1,6
2017,666000,1.0451655975536127e+20,2,Individual,1.7419696747025504,First Owner,15714.850715774288,847042247651.0764,33356404.032925557,1,2,6
2000,65000,8.039053171439575e+20,2,Individual,1.7419696747025504,Third Owner,14043.294087688666,563972226946.5116,15683246.111405745,2,1,0
2004,85000,6.431262924569239e+20,2,Individual,1.7419696747025504,Third Owner,15915.437511144559,883043671730.7094,30269613.345316812,2,1,6
2018,834000,2.411787307393398e+20,1,Individual,1.7419696747025504,First Owner,20328.3470092906,1059521240748.518,39967576.425160386,1,2,9
2012,430000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,13949.686916515871,1783079273721.5332,25578322.261977848,1,1,3
2010,360000,9.64684341830991e+20,1,Individual,1.7419696747025504,Second Owner,15179.952594786888,883043671730.7094,30663839.486773867,2,1,6
2014,240000,5.6273678011340705e+20,2,Individual,1.7419696747025504,First Owner,17386.407343859908,576678611915.7937,22858161.885924164,1,1,0
2016,210000,1.6881899529226423e+21,1,Individual,1.7419696747025504,First Owner,20127.760213920323,883043671730.7094,30269613.345316812,1,1,4
2010,135000,1.1897749763928383e+21,1,Individual,1.7419696747025504,Second Owner,16042.47581487907,987518392589.252,28298482.63803153,2,1,6
2017,700000,4.356248831958383e+20,1,Individual,1.7419696747025504,First Owner,15641.302224138519,1055991689368.1617,40519493.023200266,1,2,2
2012,425000,7.235158048004406e+20,1,Individual,1.7419696747025504,First Owner,16985.23375311936,1130112268355.6414,41899284.51829996,1,1,9
2011,150000,8.039053171439575e+20,2,Individual,1.7419696747025504,Third Owner,15714.850715774288,848454068203.2189,32398434.50918491,2,1,6
2014,215000,3.215682430828566e+20,2,Individual,1.7419696747025504,First Owner,17386.407343859908,576678611915.7937,22858161.885924164,1,1,0
2014,225000,2.8137348691109822e+20,2,Individual,1.7419696747025504,First Owner,17072.15469777981,847748157927.1477,27510030.355117418,1,1,6
2017,330000,1.60789218395823e+20,2,Individual,1.7419696747025504,First Owner,18663.47660771732,707272012988.972,27510030.355117418,1,1,0
2007,54000,1.1576191714554313e+21,4,Individual,1.7419696747025504,Second Owner,10566.456301270577,563972226946.5116,14027496.31728611,2,1,0
2014,374000,4.344592352668573e+20,2,Dealer,1.8193827268431275,First Owner,15915.437511144559,847042247651.0764,33368230.817169268,1,1,8
2012,549000,5.3586256613696936e+20,1,Dealer,1.8193827268431275,First Owner,18202.126978365686,1118817703938.5015,50895525.066349976,1,2,5
2016,390000,3.3764614555156e+20,1,Individual,1.7419696747025504,Second Owner,16042.47581487907,993871585073.8932,28302424.8994461,2,1,6
2013,455999,2.860521565294909e+20,2,Dealer,1.7419696747025504,First Owner,15647.988450650862,847042247651.0764,33758514.69721176,1,1,6
2013,453000,4.367422974174131e+20,2,Dealer,1.8193827268431275,Second Owner,14778.779004046337,847042247651.0764,41938707.13244566,2,1,8
2016,579000,6.391181707065093e+19,2,Dealer,1.7419696747025504,First Owner,14645.054473799486,847748157927.1477,30171056.80995255,1,2,6
2010,258000,4.802089067415527e+20,2,Dealer,1.8193827268431275,First Owner,14611.623341237775,847042247651.0764,32201321.438456386,1,1,8
